scenario,date,px_close,px_pctile250,oi,nc_l,nc_s,nc_net,d_nc_l,d_nc_s,d_nc_net,d_oi,w,t5,t10,t20,t40,t60
S6_both_up,2013-07-09,16.34,2.4,835810.0,236420.0,226314.0,10106.0,5238.0,16625.0,-11387.0,3390.0,-2.0807833537331732,-2.0807833537331732,0.0,1.346389228886169,0.0611995104039309,13.096695226438193
S6_both_up,2013-08-27,16.47,12.0,909368.0,243090.0,208973.0,34117.0,12995.0,30994.0,-17999.0,39089.0,0.0,-0.7285974499089076,4.068002428658168,7.043108682452948,16.87917425622345,7.10382513661203
S6_both_up,2013-12-10,16.62,19.6,808723.0,226854.0,155575.0,71279.0,8530.0,51507.0,-42977.0,39173.0,-4.151624548736466,-4.151624548736466,-2.105896510228644,-7.220216606498198,-5.354993983152834,9.626955475330924
S6_both_up,2013-12-17,15.93,0.4,821697.0,238474.0,199659.0,38815.0,11620.0,44084.0,-32464.0,12974.0,2.1343377275580666,2.1343377275580666,2.0715630885122627,-2.5737602008788496,-1.883239171374762,7.030759573132461
S6_both_up,2013-12-24,16.27,8.0,832792.0,246553.0,212586.0,33967.0,8079.0,12927.0,-4848.0,11095.0,1.2292562999385304,-0.061462814996915416,-5.224339274738776,-6.760909649661951,7.0067609096496675,3.5033804548248337
S6_both_up,2014-01-28,15.08,1.6,840563.0,252456.0,258730.0,-6274.0,8648.0,14021.0,-5373.0,15344.0,6.49867374005304,6.49867374005304,2.5198938992042397,14.655172413793105,15.11936339522546,13.527851458885953
S6_both_up,2014-07-01,17.8,80.4,844150.0,272551.0,94835.0,177716.0,4494.0,8636.0,-4142.0,-35111.0,-0.6741573033707926,-2.134831460674147,-4.101123595505618,-6.516853932584265,-12.35955056179776,-17.41573033707866
S6_both_up,2014-08-05,16.13,13.2,864912.0,266410.0,217851.0,48559.0,14273.0,26376.0,-12103.0,10886.0,-0.49597024178548166,-0.49597024178548166,-4.15375077495349,-3.0998140111593186,-0.5579665220086794,1.0539367637941721
S6_both_up,2014-08-12,16.05,11.6,887972.0,272169.0,234330.0,37839.0,5759.0,16479.0,-10720.0,23060.0,-3.676012461059186,-3.676012461059186,-1.9937694704049824,-9.532710280373834,5.42056074766355,-3.3644859813084182
S6_both_up,2014-08-19,15.46,5.2,895368.0,276483.0,251871.0,24612.0,4314.0,17541.0,-13227.0,7396.0,1.7464424320827954,1.7464424320827954,1.0996119016817518,-10.219922380336355,6.727037516170764,5.821474773609303
S6_both_up,2014-09-23,14.15,3.2,836077.0,254971.0,246248.0,8723.0,7494.0,13499.0,-6005.0,11902.0,16.254416961130723,16.254416961130723,20.353356890459363,15.971731448763249,11.024734982332163,4.028268551236747
S6_both_up,2014-09-30,16.45,34.8,784342.0,261721.0,252076.0,9645.0,6750.0,5828.0,922.0,-51735.0,3.5258358662614064,3.5258358662614064,2.1884498480243098,-1.9452887537993901,-2.7355623100303927,-10.273556231003035
S6_both_up,2014-10-28,16.13,28.8,777467.0,254603.0,241905.0,12698.0,8773.0,11528.0,-2755.0,24922.0,-2.7898326100433968,-2.7898326100433968,0.8679479231246123,-0.8059516429014146,-8.493490390576564,-4.835709857408554
S6_both_up,2014-11-11,16.27,36.0,809762.0,261525.0,253016.0,8509.0,6029.0,3761.0,2268.0,11342.0,-3.441917639827896,-3.441917639827896,-1.659496004917027,-4.917025199754144,-8.35894283958205,-8.91210817455439
S6_both_up,2014-12-30,14.6,4.8,834430.0,246432.0,258568.0,-12136.0,3328.0,8575.0,-5247.0,13917.0,1.8493150684931514,1.2328767123287676,2.260273972602733,1.7123287671232834,-5.684931506849312,-16.917808219178077
S6_both_up,2015-03-03,13.46,0.4,819751.0,246737.0,253672.0,-6935.0,5192.0,45429.0,-40237.0,-16446.0,-3.268945022288272,-3.268945022288272,-4.754829123328386,-11.367013372956913,-2.154531946508176,-10.92124814264488
S6_both_up,2015-03-10,13.02,0.4,847114.0,265284.0,264161.0,1123.0,18547.0,10489.0,8058.0,27363.0,-1.5360983102918557,-1.5360983102918557,-4.377880184331795,-0.38402457757296116,-0.9984639016897057,-6.912442396313367
S6_both_up,2015-03-31,11.93,0.4,903521.0,254869.0,271542.0,-16673.0,2626.0,8683.0,-6057.0,20187.0,7.041072925398151,8.71751886001677,8.96898575020957,10.39396479463537,0.5029337803855949,-3.4367141659681466
S6_both_up,2015-05-19,12.86,10.4,865099.0,245570.0,190073.0,55497.0,3487.0,12621.0,-9134.0,15753.0,-6.065318818040433,-7.698289269051328,-6.29860031104198,-11.74183514774494,-4.587869362363916,-18.429237947122857
S6_both_up,2015-05-26,12.08,1.2,891727.0,255744.0,224454.0,31290.0,10174.0,34381.0,-24207.0,26628.0,1.9867549668874274,1.9867549668874274,-0.08278145695364003,-6.870860927152322,-5.794701986754958,-12.33443708609272
S6_both_up,2015-06-02,12.32,4.4,912450.0,267237.0,232245.0,34992.0,11493.0,7791.0,3702.0,20723.0,-2.029220779220775,-2.029220779220775,-8.198051948051944,1.2175324675324672,-6.980519480519476,-14.529220779220786
S6_both_up,2015-07-28,11.17,0.8,819269.0,249347.0,234204.0,15143.0,6366.0,14267.0,-7901.0,7566.0,-1.43240823634736,-1.43240823634736,-4.923903312444056,-5.102954341987465,-1.96956132497762,26.947179946284685
S6_both_up,2015-09-22,10.88,8.0,770935.0,215916.0,170101.0,45815.0,3151.0,14106.0,-10955.0,-10074.0,8.088235294117641,8.088235294117641,25.27573529411764,29.227941176470583,35.845588235294116,34.099264705882334
S6_both_up,2016-01-05,14.57,74.0,868697.0,250492.0,60449.0,190043.0,4433.0,6452.0,-2019.0,8739.0,-3.568977350720659,-3.568977350720659,-2.6767330130405,-11.530542210020588,1.853122855181888,4.186684969114607
S6_both_up,2016-03-29,15.86,97.2,865776.0,258383.0,69263.0,189120.0,21332.0,6811.0,14521.0,37886.0,-7.692307692307687,-7.692307692307687,-11.286254728877676,-0.567465321563676,4.728877679697363,20.05044136191676
S6_both_up,2016-05-03,16.25,98.4,789143.0,261390.0,54891.0,206499.0,20266.0,3748.0,16518.0,16693.0,-1.4153846153846183,-1.4153846153846183,3.5076923076923006,7.138461538461538,28.123076923076916,15.692307692307693
S6_both_up,2016-05-10,16.02,97.2,805306.0,297398.0,65622.0,231776.0,36008.0,10731.0,25277.0,16163.0,4.993757802746579,4.993757802746579,3.682896379525591,22.409488139825218,23.158551810237206,22.971285892634196
S6_both_up,2016-06-07,19.0,100.0,899793.0,318851.0,63177.0,255674.0,7547.0,7232.0,315.0,4295.0,1.7894736842105186,1.7894736842105186,1.2631578947368327,8.263157894736839,0.21052631578946102,5.578947368421039
S6_both_up,2016-06-14,19.34,98.4,940081.0,328829.0,66760.0,262069.0,9978.0,3583.0,6395.0,40288.0,-0.5170630816959787,-0.5170630816959787,2.4301964839710477,0.4136504653567741,1.5511892450879028,4.550155118924493
S6_both_up,2016-08-02,19.05,87.2,846754.0,336519.0,46724.0,289795.0,5926.0,8086.0,-2160.0,15845.0,7.034120734908145,7.034120734908145,6.351706036745419,7.71653543307087,22.152230971128596,19.002624671916024
S6_both_up,2016-08-09,20.39,98.0,866930.0,347273.0,49882.0,297391.0,10754.0,3158.0,7596.0,20176.0,-0.6375674350171612,-0.6375674350171612,1.6674840608141173,-0.49043648847475474,16.772927905836177,6.424717999019114
S6_both_up,2016-08-23,20.73,98.8,903799.0,367444.0,58163.0,309281.0,19017.0,6645.0,12372.0,20659.0,-1.013024602026058,-1.013024602026058,-2.1225277375783946,7.09117221418234,10.323203087313072,-1.7848528702363753
S6_both_up,2016-09-27,23.02,100.0,857858.0,365849.0,36553.0,329296.0,4940.0,2573.0,2367.0,-38780.0,1.0425716768027948,1.0425716768027948,1.1728931364031192,-0.39096437880103974,-14.205039096437877,-20.938314509122502
S6_both_up,2017-03-28,17.56,18.4,806906.0,220367.0,105204.0,115163.0,4618.0,15571.0,-10953.0,18484.0,-7.972665148063774,-7.972665148063774,-4.783599088838264,-12.300683371298394,-11.161731207289293,-26.87927107061503
S6_both_up,2017-04-04,16.16,8.0,801818.0,228322.0,123843.0,104479.0,7955.0,18639.0,-10684.0,-5088.0,3.4653465346534684,3.4653465346534684,1.6089108910891214,-2.413366336633671,-11.943069306930687,-17.69801980198019
S6_both_up,2017-04-11,16.72,10.4,801536.0,240490.0,136363.0,104127.0,12168.0,12520.0,-352.0,-282.0,-0.11961722488037507,-1.794258373205726,-7.894736842105255,-5.263157894736836,-14.234449760765544,-15.37081339712918
S6_both_up,2017-05-09,15.44,2.4,777908.0,223782.0,168834.0,54948.0,4708.0,16346.0,-11638.0,12884.0,2.849740932642497,2.849740932642497,2.7849740932642364,-8.41968911917098,-9.84455958549223,-7.318652849740925
S6_both_up,2017-06-06,13.98,1.2,842105.0,220973.0,198851.0,22122.0,2757.0,29700.0,-26943.0,27952.0,-1.3590844062947194,-1.3590844062947194,-2.6466380543633816,-1.859799713876964,5.793991416309008,-0.5007153075822668
S6_both_up,2017-06-27,12.65,0.8,821489.0,204851.0,251820.0,-46969.0,8103.0,26129.0,-18026.0,-10213.0,10.039525691699591,8.45849802371541,6.640316205533603,12.490118577075094,8.063241106719365,11.067193675889332
S6_both_up,2017-08-15,13.13,2.8,815068.0,179189.0,232991.0,-53802.0,3603.0,32053.0,-28450.0,35883.0,2.894135567402878,2.894135567402878,5.255140898705246,9.139375476009137,8.910891089108919,13.023610053313007
S6_both_up,2017-08-22,13.51,8.0,840614.0,183907.0,252539.0,-68632.0,4718.0,19548.0,-14830.0,25546.0,2.2945965951147285,2.2945965951147285,5.77350111028867,4.145077720207269,4.219096965210967,11.69504071058476
S6_both_up,2017-09-26,13.21,4.0,711181.0,185260.0,211447.0,-26187.0,8127.0,14624.0,-6497.0,-56235.0,6.283118849356528,6.283118849356528,7.267221801665391,8.099924299772887,12.641937925813785,10.295230885692641
S6_both_up,2018-01-16,13.59,10.4,823655.0,197271.0,232293.0,-35022.0,10810.0,60978.0,-50168.0,54008.0,-2.94334069168507,-2.94334069168507,0.9565857247976428,-0.8094186902133926,-6.10743193524651,-11.331861662987485
S6_both_up,2018-01-23,13.19,4.8,912141.0,205857.0,290317.0,-84460.0,8586.0,58024.0,-49438.0,88486.0,4.0181956027293575,4.0181956027293575,4.927975739196366,1.4404852160727843,-3.9423805913570864,-10.91736163760424
S6_both_up,2018-03-20,12.56,0.8,945319.0,189751.0,305907.0,-116156.0,7378.0,9180.0,-1802.0,37288.0,-0.15923566878981443,-0.15923566878981443,-2.3089171974522316,-6.847133757961787,-7.56369426751593,-2.6273885350318493
S6_both_up,2018-04-03,12.47,1.6,990051.0,195211.0,314266.0,-119055.0,7428.0,5889.0,1539.0,15273.0,-2.7265437048917374,-2.7265437048917374,-6.575781876503606,-6.2550120288693005,1.0425020048115297,-6.01443464314354
S6_both_up,2018-04-10,12.13,0.4,999540.0,201698.0,317550.0,-115852.0,6487.0,3284.0,3203.0,9489.0,-3.9571310799670245,-3.9571310799670245,-8.161582852431993,-4.699093157460843,0.577081615828523,-5.358615004122013
S6_both_up,2018-04-17,11.65,0.4,1021576.0,209163.0,323199.0,-114036.0,7465.0,5649.0,1816.0,22036.0,-4.37768240343347,-4.37768240343347,0.34334763948498104,-1.1158798283261828,7.381974248927037,-4.892703862660952
S6_both_up,2018-04-24,11.14,0.4,1010242.0,219642.0,333878.0,-114236.0,10479.0,10679.0,-200.0,-11334.0,4.937163375224407,4.937163375224407,3.7701974865349985,9.066427289048473,6.732495511669656,-1.526032315978454
S6_both_up,2018-09-25,10.36,4.8,817701.0,196308.0,264863.0,-68555.0,7519.0,27846.0,-20327.0,5980.0,16.50579150579152,16.50579150579152,25.193050193050205,33.30115830115832,20.270270270270284,20.366795366795376
S6_both_up,2019-02-05,12.82,75.2,937769.0,160064.0,169359.0,-9295.0,6190.0,7935.0,-1745.0,24744.0,0.23400936037440978,0.23400936037440978,4.836193447737913,-5.148205928237126,-3.120124804992197,-4.602184087363492
S6_both_up,2019-02-12,12.85,80.0,904601.0,168753.0,174890.0,-6137.0,8689.0,5531.0,3158.0,-33168.0,3.891050583657596,4.591439688715959,0.46692607003890885,-3.8132295719844334,-0.3112840466926059,-8.326848249027242
S6_both_up,2019-03-12,12.33,51.2,881080.0,176302.0,242289.0,-65987.0,5240.0,48715.0,-43475.0,55715.0,3.649635036496335,3.649635036496335,2.108678021086785,3.649635036496335,-5.515004055150041,1.4598540145985384
S6_both_up,2019-05-28,11.75,30.4,1039476.0,216844.0,333262.0,-116418.0,8056.0,10618.0,-2562.0,8872.0,5.702127659574474,5.702127659574474,6.723404255319143,4.936170212765956,2.6382978723404227,-3.0638297872340403
S6_both_up,2019-07-23,11.98,29.6,947290.0,218460.0,306167.0,-87707.0,3312.0,71865.0,-68553.0,55417.0,1.4190317195325486,1.4190317195325486,-2.086811352253759,-4.507512520868118,-8.263772954924875,3.088480801335547
S6_both_up,2019-08-13,11.72,19.2,1047548.0,230080.0,311808.0,-81728.0,3954.0,10795.0,-6841.0,61861.0,-2.3890784982935287,-2.3890784982935287,-4.0955631399317465,-7.764505119453924,5.716723549488045,7.167235494880542
S6_both_up,2019-09-03,11.19,6.0,1088400.0,230966.0,350433.0,-119467.0,5202.0,17360.0,-12158.0,13195.0,-2.770330652368169,-2.770330652368169,-2.2341376228775744,15.10277033065237,10.277033065236818,14.20911528150135
S6_both_up,2019-10-29,12.34,42.4,967769.0,176929.0,354496.0,-177567.0,6434.0,5682.0,752.0,36715.0,2.998379254457051,2.998379254457051,2.0259319286871857,3.565640194489461,8.914100486223653,15.153970826580231
S6_both_up,2020-04-14,10.05,0.8,1040411.0,200912.0,144793.0,56119.0,5268.0,18136.0,-12868.0,21282.0,-2.9850746268656803,-2.9850746268656803,-7.064676616915433,1.990049751243772,21.69154228855721,17.81094527363183
S6_both_up,2020-08-25,12.76,66.4,1062658.0,300927.0,46838.0,254089.0,16711.0,3730.0,12981.0,44222.0,-1.4106583072100332,-1.4106583072100332,-5.721003134796243,0.4702194357366851,13.479623824451426,21.081504702194366
S6_both_up,2020-10-06,13.88,86.4,946439.0,306256.0,44283.0,261973.0,17499.0,3871.0,13628.0,-25400.0,0.9365994236311126,0.9365994236311126,4.7550432276656895,6.051873198847257,5.187319884726227,11.599423631123917
S6_both_up,2020-10-13,14.01,85.2,978938.0,331552.0,51018.0,280534.0,25296.0,6735.0,18561.0,32499.0,3.783012134189856,3.783012134189856,5.8529621698786505,4.782298358315495,6.85224839400429,11.34903640256959
S6_both_up,2020-11-10,14.68,89.2,1056385.0,339128.0,57203.0,281925.0,6327.0,5784.0,543.0,21383.0,4.2915531335149915,4.2915531335149915,2.452316076294281,1.975476839237067,6.267029972752036,10.831062670299719
S6_both_up,2021-03-16,16.3,92.4,1047853.0,273487.0,59720.0,213767.0,6124.0,5290.0,834.0,16063.0,-5.337423312883438,-5.337423312883438,-8.40490797546013,-2.6993865030674913,9.447852760736186,8.343558282208585
S6_both_up,2021-09-28,18.98,88.8,889873.0,297099.0,48184.0,248915.0,3050.0,3602.0,-552.0,-63102.0,4.58377239199157,4.58377239199157,5.742887249736572,3.5827186512118026,5.953635405690205,1.475237091675452
S6_both_up,2022-02-08,18.08,46.4,931602.0,184040.0,104950.0,79090.0,2854.0,17357.0,-14503.0,34567.0,-0.05530973451326471,-0.05530973451326471,2.488938053097356,4.756637168141609,8.351769911504437,3.871681415929218
S6_both_up,2022-03-29,19.11,64.8,819459.0,222154.0,60573.0,161581.0,10079.0,4294.0,5785.0,1997.0,2.8257456828885363,2.8257456828885363,5.80847723704867,-0.47095761381475976,2.982731554160134,-3.8723181580324395
S6_both_up,2022-04-19,19.74,84.4,909622.0,296437.0,56922.0,239515.0,3816.0,4165.0,-349.0,-6508.0,-3.7993920972644424,-3.7993920972644424,-5.673758865248213,1.317122593718345,-6.484295845997967,-2.482269503546086
S6_both_up,2022-09-06,17.98,9.2,760601.0,178344.0,120573.0,57771.0,2894.0,7674.0,-4780.0,7959.0,2.2246941045606095,2.2246941045606095,1.1679644048943283,-0.38932146829810943,2.502780867630694,9.176863181312566
S6_both_up,2022-11-22,19.74,92.0,872727.0,287196.0,99234.0,187962.0,35268.0,3500.0,31768.0,40205.0,-1.2158054711246091,-0.5572441742654477,-1.266464032421477,5.116514690982776,-0.20263424518742745,8.054711246200608
S6_both_up,2022-12-27,20.32,98.0,943801.0,342482.0,96052.0,246430.0,16367.0,3103.0,13264.0,21501.0,-3.0511811023622104,-3.8385826771653586,-3.297244094488194,1.7716535433070835,4.7244094488189115,2.460629921259838
S6_both_up,2023-04-25,26.65,100.0,959708.0,354581.0,75053.0,279528.0,13885.0,3529.0,10356.0,-1352.0,-5.666041275797362,-5.666041275797362,-1.7260787992495197,-3.1519699812382784,-6.454033771106937,-6.153846153846143
S6_both_up,2023-05-23,25.81,94.0,983887.0,350244.0,76434.0,273810.0,9758.0,6777.0,2981.0,20540.0,-1.8597442851607915,-2.90585044556374,-5.075552111584647,-3.4095311894614455,-3.099573808601308,-7.942657884540861
S6_both_up,2024-04-23,19.87,2.4,827078.0,197297.0,152196.0,45101.0,11238.0,28701.0,-17463.0,15887.0,-2.1640664318067437,-2.1640664318067437,0.4026170105686955,-6.542526421741323,-4.781077000503265,-6.039255158530443
S6_both_up,2024-05-14,18.9,0.8,829891.0,209791.0,183900.0,25891.0,9728.0,12398.0,-2670.0,4453.0,-1.7460317460317398,-1.7460317460317398,-3.0687830687830653,1.0052910052910091,1.5873015873015817,-1.904761904761898
S6_both_up,2024-07-16,19.63,18.8,769545.0,177958.0,110369.0,67589.0,2616.0,3046.0,-430.0,-9217.0,-7.386653082017314,-7.386653082017314,-2.5471217524197676,-6.469689251146205,-4.584819154355568,12.480896586856849
S6_both_up,2024-07-30,19.13,13.2,794156.0,185165.0,148686.0,36479.0,7842.0,6608.0,1234.0,6353.0,-6.6910611604809045,-6.6910611604809045,-4.025091479351806,2.8227914270779086,23.209618400418197,16.832200731834824
S6_both_up,2024-10-01,23.0,70.8,791833.0,230838.0,101377.0,129461.0,33125.0,19047.0,14078.0,-18226.0,-2.347826086956517,-2.347826086956517,-0.5652173913043401,-4.0000000000000036,-5.869565217391315,-16.30434782608695
S6_both_up,2024-11-19,21.96,63.2,879396.0,220130.0,148392.0,71738.0,6811.0,3195.0,3616.0,25290.0,-1.4116575591985536,-1.4116575591985536,-3.59744990892531,-10.746812386156645,-17.07650273224044,-6.693989071038264
S6_both_up,2024-12-24,19.52,34.0,958813.0,225306.0,165212.0,60094.0,3838.0,11927.0,-8089.0,13651.0,-1.1782786885245922,0.8196721311475308,-1.997950819672134,-2.305327868852458,7.786885245901631,-1.2295081967213073
S6_both_up,2024-12-31,19.29,28.8,966547.0,228766.0,183647.0,45119.0,3460.0,18435.0,-14975.0,7734.0,1.140487299118731,-0.5702436495593544,-6.428201140487289,0.7776049766718529,-4.095386210471741,-1.192327630896839
S6_both_up,2025-01-21,17.75,1.2,992164.0,231219.0,262686.0,-31467.0,2636.0,48265.0,-45629.0,4187.0,8.563380281690147,8.563380281690147,10.929577464788732,16.50704225352113,10.704225352112662,0.6197183098591408
S6_both_up,2025-05-27,17.25,1.6,824628.0,209622.0,190119.0,19503.0,7024.0,15952.0,-8928.0,19255.0,-1.7391304347826098,-1.7391304347826098,-4.579710144927529,-7.304347826086954,-3.94202898550724,-5.159420289855077
S6_both_up,2025-06-03,16.95,1.2,878105.0,214220.0,218064.0,-3844.0,4598.0,27945.0,-23347.0,53477.0,-2.890855457227126,-2.890855457227126,-5.545722713864299,-8.20058997050147,-3.539823008849541,-2.654867256637161
S6_both_up,2025-06-10,16.46,0.4,903273.0,217346.0,236861.0,-19515.0,3126.0,18797.0,-15671.0,25168.0,-2.7339003645200477,-2.7339003645200477,-2.8554070473876147,-1.2150668286755706,-2.6123936816524918,-5.34629404617254
S6_both_up,2025-06-24,15.74,0.4,860131.0,201571.0,248791.0,-47220.0,2510.0,2589.0,-79.0,-17483.0,-0.2541296060991183,-0.2541296060991183,5.08259212198221,3.3672172808132173,5.336721728081306,-2.096569250317659
S6_both_up,2025-12-09,14.66,6.0,941986.0,154913.0,337475.0,-182562.0,5277.0,2944.0,2333.0,-9451.0,1.2960436562073685,1.2960436562073685,3.47885402455661,2.046384720327432,-3.547066848567526,-0.27285129604366354
S6_both_up,2026-02-10,14.11,0.4,1095771.0,167418.0,402819.0,-235401.0,13061.0,38173.0,-25112.0,36189.0,-1.9135364989369186,0.425230333097093,3.1892274982282087,0.7795889440113557,-1.133947554925585,3.1892274982282087
S6_both_up,2026-02-17,13.84,0.8,1099675.0,171981.0,425573.0,-253592.0,4563.0,22754.0,-18191.0,3904.0,4.9132947976878505,4.9132947976878505,0.7947976878612595,4.552023121387294,-2.4566473988439252,11.199421965317935
S6_both_up,2026-02-24,14.52,11.6,1054389.0,183446.0,429569.0,-246123.0,11465.0,3996.0,7469.0,-45286.0,-3.9256198347107474,-3.9256198347107474,-1.377410468319551,9.50413223140496,-6.404958677685945,1.6528925619834656
S6_both_up,2026-03-03,13.95,2.8,1048631.0,193313.0,438347.0,-245034.0,9867.0,8778.0,1089.0,-5758.0,2.6523297491039433,2.6523297491039433,3.7275985663082434,11.18279569892473,5.3046594982078865,-0.21505376344085336
S6_both_up,2026-04-21,13.42,0.8,978152.0,193071.0,348912.0,-155841.0,12918.0,33790.0,-20872.0,31423.0,5.290611028315961,5.290611028315961,14.53055141579731,12.071535022354695,3.2041728763040123,10.432190760059612
S6_both_up,2026-04-28,14.13,11.2,972678.0,221030.0,364981.0,-143951.0,27959.0,16069.0,11890.0,-5474.0,8.77565463552723,8.77565463552723,6.015569709837232,0.0,-4.175513092710559,4.458598726114649
S6_both_up,2026-06-09,14.14,13.6,1009892.0,225149.0,330207.0,-105058.0,5860.0,3755.0,2105.0,30463.0,-2.4752475247524885,-2.4752475247524885,-5.162659123055169,7.14285714285714,10.18387553041018,27.227722772277207
S6_both_up,2026-07-14,14.92,55.2,1000488.0,270018.0,332163.0,-62145.0,6708.0,9580.0,-2872.0,2941.0,-0.13404825737265424,-0.13404825737265424,-2.4128686327077764,12.198391420911525,22.989276139410197,
S6_both_up,2026-08-25,17.25,98.0,1251139.0,364998.0,254864.0,110134.0,39922.0,7740.0,32182.0,76214.0,6.55072463768116,6.55072463768116,6.3768115942029135,,,
S6_both_up,2026-09-01,18.38,100.0,1275546.0,396661.0,265136.0,131525.0,31663.0,10272.0,21391.0,24407.0,-1.6322089227421177,-0.16322089227419623,-2.0130576713819237,,,
S7_oi_shrink_big,2012-06-26,20.53,22.0,700186.0,176069.0,100689.0,75380.0,-164.0,-8078.0,7914.0,-43753.0,7.208962493911342,7.208962493911342,11.44666341938625,14.807598636142227,-3.068679980516331,-6.4296151972722875
S7_oi_shrink_big,2013-06-25,17.04,12.0,861280.0,224028.0,222115.0,1913.0,-9631.0,-30048.0,20417.0,-52842.0,-3.110328638497639,-3.110328638497639,-4.8708920187793385,-5.223004694835687,-4.107981220657275,1.0563380281690016
S7_oi_shrink_big,2013-09-17,16.8,23.6,848751.0,232210.0,155360.0,76850.0,-12857.0,-33890.0,21033.0,-73359.0,3.630952380952368,3.630952380952368,8.988095238095228,11.48809523809524,6.428571428571428,-1.8452380952381109
S7_oi_shrink_big,2013-10-01,18.31,61.6,787891.0,248300.0,111308.0,136992.0,13691.0,-24168.0,37859.0,-45206.0,1.7476788640087504,1.7476788640087504,2.293828509011475,1.0376843255051948,-5.1884216275259405,-11.086837793555427
S7_oi_shrink_big,2014-09-16,13.55,0.4,824175.0,247477.0,232749.0,14728.0,-38900.0,-12715.0,-26185.0,-67996.0,4.428044280442811,4.428044280442811,21.40221402214022,24.05904059040589,20.073800738007375,14.169741697416981
S7_oi_shrink_big,2014-09-30,16.45,34.8,784342.0,261721.0,252076.0,9645.0,6750.0,5828.0,922.0,-51735.0,3.5258358662614064,3.5258358662614064,2.1884498480243098,-1.9452887537993901,-2.7355623100303927,-10.273556231003035
S7_oi_shrink_big,2015-04-14,13.19,9.6,893089.0,250609.0,237700.0,12909.0,-1852.0,-28296.0,26444.0,-42951.0,-5.913570887035624,-5.913570887035624,-0.15163002274449777,2.8809704321455687,-8.946171341925702,-9.780136467020462
S7_oi_shrink_big,2015-07-07,12.33,12.8,790993.0,236496.0,202901.0,33595.0,-2742.0,-30560.0,27818.0,-47254.0,2.514193025141931,2.514193025141931,-7.380373073803737,-10.705596107055959,-13.138686131386857,4.460665044606649
S7_oi_shrink_big,2016-03-01,14.39,76.8,752262.0,184697.0,98185.0,86512.0,-10376.0,-30240.0,19864.0,-45943.0,3.2661570535093665,3.2661570535093665,6.4628214037526055,10.284920083391235,8.061153578874226,19.249478804725495
S7_oi_shrink_big,2016-06-21,19.24,96.4,899424.0,349725.0,32409.0,317316.0,20896.0,-34351.0,55247.0,-40657.0,2.9625779625779725,2.9625779625779725,6.912681912681928,0.20790020790022457,2.494802494802495,6.444906444906451
S7_oi_shrink_big,2016-06-28,19.81,100.0,855761.0,346059.0,32988.0,313071.0,-3666.0,579.0,-4245.0,-43663.0,5.350832912670378,3.836446239273106,-1.968702675416445,-3.5840484603735345,2.5744573447753716,11.913175164058565
S7_oi_shrink_big,2017-02-21,20.8,80.0,802571.0,226927.0,27796.0,199131.0,-12944.0,-8999.0,-3945.0,-56291.0,-7.54807692307693,-7.54807692307693,-11.538461538461553,-16.875000000000007,-21.0576923076923,-21.634615384615387
S7_oi_shrink_big,2017-07-03,13.92,6.8,776748.0,199570.0,245468.0,-45898.0,-5281.0,-6352.0,1071.0,-44741.0,-2.5862068965517238,-3.4482758620689724,1.2931034482758674,6.896551724137945,-0.7183908045977017,-6.034482758620685
S7_oi_shrink_big,2017-09-26,13.21,4.0,711181.0,185260.0,211447.0,-26187.0,8127.0,14624.0,-6497.0,-56235.0,6.283118849356528,6.283118849356528,7.267221801665391,8.099924299772887,12.641937925813785,10.295230885692641
S7_oi_shrink_big,2018-09-11,11.18,17.6,907199.0,194789.0,298065.0,-103276.0,-24104.0,-37183.0,13079.0,-103429.0,-5.903398926654746,-5.903398926654746,-7.334525939177105,16.010733452593918,15.921288014311274,13.77459749552774
S7_oi_shrink_big,2018-09-18,10.52,6.0,811721.0,188789.0,237017.0,-48228.0,-6000.0,-61048.0,55048.0,-95478.0,-1.520912547528519,-1.520912547528519,14.733840304182522,25.95057034220534,19.86692015209126,21.10266159695817
S7_oi_shrink_big,2018-10-09,12.97,60.4,748480.0,178309.0,212631.0,-34322.0,-13117.0,-58679.0,45562.0,-63888.0,2.1588280647648395,2.1588280647648395,6.476484194294518,-0.07710100231302919,-1.927525057825752,-8.018504240555135
S7_oi_shrink_big,2019-06-18,12.61,60.8,936818.0,202237.0,225494.0,-23257.0,-3010.0,-56141.0,53131.0,-56460.0,-2.2204599524187074,-2.2204599524187074,-2.0618556701030966,-6.5027755749405225,-7.930214115781132,-14.908802537668508
S7_oi_shrink_big,2019-06-25,12.33,43.6,888259.0,207477.0,209834.0,-2357.0,5240.0,-15660.0,20900.0,-48559.0,0.16220600162206722,0.16220600162206722,1.3787510137875048,-2.1897810218978075,-7.623682076236815,-10.381184103811837
S7_oi_shrink_big,2019-09-17,10.94,4.8,985311.0,200003.0,375716.0,-175713.0,-23322.0,10469.0,-33791.0,-79605.0,5.118829981718465,5.118829981718465,17.733089579524687,15.082266910420472,15.082266910420472,22.66910420475321
S7_oi_shrink_big,2019-10-01,12.88,84.8,880474.0,208928.0,318097.0,-109169.0,-6189.0,-45241.0,39052.0,-98530.0,-3.2608695652173947,-3.2608695652173947,-2.2515527950310643,-4.192546583850943,-0.7763975155279601,4.347826086956519
